x_over_lstar,density_mean_2pi_rho_lstar2,density_stderr
0,0.98640983,0.006312034
0.05,0.98001773,0.0065681893
0.1,0.99854894,0.0041143039
0.15,0.97822493,0.0058647519
0.2,0.9784595,0.0058573117
0.25,0.96768594,0.0034890698
0.3,0.955706,0.0049667145
0.35,0.93480393,0.0032359632
0.4,0.91685078,0.0043647059
0.45,0.90569184,0.0040728222
0.5,0.8763368,0.0059656
0.55,0.85996701,0.0055307806
0.6,0.84405798,0.0042739387
0.65,0.81371439,0.0046957567
0.7,0.795024,0.0034514104
0.75,0.76026542,0.0047732465
0.8,0.73529185,0.0050838016
0.85,0.70934649,0.0045785275
0.9,0.68094649,0.0039108626
0.95,0.63838,0.0031198178
1,0.61471334,0.0041049719
1.05,0.58374143,0.003233682
1.1,0.55236739,0.003638581
1.15,0.52639689,0.0031394309
1.2,0.50064421,0.0049134486
1.25,0.47040114,0.0032737976
1.3,0.43343088,0.0036431665
1.35,0.40595241,0.0025576986
1.4,0.39141731,0.0025104814
1.45,0.36122451,0.0029102526
1.5,0.33790133,0.002796455
1.55,0.30681213,0.0023556103
1.6,0.2886998,0.0026238393
1.65,0.26499125,0.0027603869
1.7,0.24229638,0.003102592
1.75,0.22169591,0.0025977813
1.8,0.20710217,0.0028656909
1.85,0.18898984,0.0020640189
1.9,0.17101993,0.0021192552
1.95,0.15738123,0.0018991381
2,0.14023232,0.0018882742
2.05,0.12624176,0.0015270764
2.1,0.11582843,0.0019014832
2.15,0.10295209,0.0016550213
2.2,0.091516688,0.0015019624
2.25,0.083943356,0.0016778504
2.3,0.075347958,0.0015109698
2.35,0.063393151,0.0011262189
2.4,0.060888254,0.0012654776
2.45,0.052217459,0.0013866168
2.5,0.04632802,0.00094008817
2.55,0.041887902,0.0010042133
2.6,0.033686251,0.000960726
2.65,0.032052623,0.0010940861
2.7,0.026900411,0.00079848962
2.75,0.02496519,0.00086684844
2.8,0.019980529,0.00071420801
2.85,0.017685072,0.00075517501
2.9,0.016780294,0.00061607313
2.95,0.013136046,0.00064224666
3,0.012348554,0.0007092464
3.05,0.010840589,0.00052669471
3.1,0.0091985833,0.00037328216
3.15,0.0075733327,0.00041684393
3.2,0.0064172266,0.00038965042
3.25,0.0056129789,0.00035592336
3.3,0.0044484952,0.00035861776
3.35,0.0043060763,0.00034595001
3.4,0.0033175218,0.00029931307
3.45,0.003074572,0.00034068862
3.5,0.0023708553,0.00021845102
3.55,0.0021446606,0.00022623728
3.6,0.0015330972,0.00016321966
3.65,0.0014493214,0.00020423575
3.7,0.00097179933,0.00013070757
3.75,0.00096342175,0.00018711667
3.8,0.0012231267,0.0002356683
3.85,0.00056967547,0.00010466944
3.9,0.00041887902,9.1169648e-05
3.95,0.00044401176,0.00010448989
4,0.00020106193,5.1124784e-05
4.05,0.00022619467,7.589961e-05
4.1,0.00014241887,5.9645581e-05
4.15,6.7020643e-05,2.4307329e-05
4.2,0.00010053096,4.6830984e-05
4.25,0.00019268435,7.8174502e-05
4.3,5.8643063e-05,3.6116038e-05
4.35,0.00017592919,4.4444675e-05
4.4,4.1887902e-05,2.152123e-05
4.45,2.5132741e-05,1.8788443e-05
4.5,1.6755161e-05,1.1840642e-05
4.55,2.5132741e-05,1.8788443e-05
4.6,1.6755161e-05,1.1840642e-05
4.65,0,0
4.7,1.6755161e-05,1.1840642e-05
4.75,0,0
4.8,0,0
4.85,0,0
4.9,0,0
4.95,0,0
5,0,0
5.05,8.3775804e-06,8.5207973e-06
5.1,0,0
5.15,0,0
5.2,1.6755161e-05,1.1840642e-05
5.25,0,0
5.3,0,0
5.35,2.5132741e-05,1.8788443e-05
5.4,3.3510322e-05,2.6664927e-05
5.45,0,0
5.5,8.3775804e-05,4.1260614e-05
5.55,4.1887902e-05,3.4845934e-05
5.6,2.5132741e-05,1.8788443e-05
5.65,0.00010890855,4.8537348e-05
5.7,0.00021781709,7.6278e-05
5.75,5.0265482e-05,2.5708882e-05
5.8,7.5398224e-05,4.4444675e-05
5.85,0.00019268435,6.2113007e-05
5.9,0.00024294983,6.766874e-05
5.95,0.00031834806,8.832425e-05
6,0.00030159289,8.7010593e-05
6.05,0.00030159289,0.00010136427
6.1,0.00047752208,0.00010058325
6.15,0.00056967547,0.00013139531
6.2,0.00082938046,0.00014089333
6.25,0.00097179933,0.00014642646
6.3,0.00082100288,0.0001413103
6.35,0.0016252506,0.00018167904
6.4,0.0013404129,0.00017260553
6.45,0.0019435987,0.00024046375
6.5,0.0019938641,0.00024108763
6.55,0.0023289674,0.00019873744
6.6,0.0028064894,0.00026203213
6.65,0.0031583478,0.00029787511
6.7,0.0038871973,0.00024504285
6.75,0.004532271,0.00034978241
6.8,0.0052527429,0.00033122444
6.85,0.0064423593,0.0004771253
6.9,0.0074392914,0.00038458007
6.95,0.0088383473,0.00045233344
7,0.0092320936,0.00038229481
7.05,0.01118407,0.0004859019
7.1,0.013890028,0.00063388918
7.15,0.016579232,0.00073542309
7.2,0.01800342,0.00070518418
7.25,0.021622535,0.00071059532
7.3,0.023809084,0.00075203059
7.35,0.027310912,0.00099361159
7.4,0.030837873,0.00099011442
7.45,0.037196457,0.0011053732
7.5,0.040823949,0.0012216751
7.55,0.045347843,0.0011339948
7.6,0.052753624,0.0013120091
7.65,0.059757281,0.001129482
7.7,0.066777693,0.0011914511
7.75,0.073119522,0.0010226377
7.8,0.083281527,0.0013985793
7.85,0.093041408,0.0016009938
7.9,0.10271751,0.00167005
7.95,0.11775527,0.0016598814
8,0.12804294,0.0018249328
8.05,0.13959562,0.0019575344
8.1,0.1594086,0.0018361014
8.15,0.17080211,0.0019226113
8.2,0.18346901,0.0021897529
8.25,0.20356683,0.0021597925
8.3,0.22454429,0.002848662
8.35,0.24209532,0.002146203
8.4,0.26690133,0.0027467487
8.45,0.2866808,0.0027947516
8.5,0.30460045,0.0032501079
8.55,0.33273236,0.0028387752
8.6,0.3608559,0.0033416693
8.65,0.38522628,0.0031268684
8.7,0.41460645,0.003330095
8.75,0.43565931,0.0037543428
8.8,0.46790462,0.0037282298
8.85,0.49488043,0.0032426686
8.9,0.52403441,0.0040235527
8.95,0.55648078,0.003011445
9,0.58292042,0.0044095773
9.05,0.61803086,0.0040664264
9.1,0.63460172,0.0036916485
9.15,0.67592832,0.0035436546
9.2,0.70221717,0.0035511666
9.25,0.72538118,0.003723038
9.3,0.765803,0.0044395553
9.35,0.78921834,0.0046639001
9.4,0.80877161,0.0051364567
9.45,0.84135202,0.0049493845
9.5,0.85665786,0.0045807601
9.55,0.8967027,0.0037519624
9.6,0.90582588,0.0041408659
9.65,0.92409738,0.0052414079
9.7,0.94054258,0.0053921299
9.75,0.95093915,0.004184696
9.8,0.96978871,0.0064870233
9.85,0.97133856,0.0050416632
9.9,0.98620039,0.005221333
9.95,0.98788428,0.006008407
10,0.98819425,0.0061625843
10.05,0.98723083,0.0061487673
10.1,0.98661089,0.0056380864
10.15,0.98545478,0.004781139
10.2,0.96689007,0.0061591267
10.25,0.96731732,0.0050794799
10.3,0.9579847,0.0047813298
10.35,0.95416452,0.0046902099
10.4,0.92154222,0.0053834451
10.45,0.91045868,0.0055232991
10.5,0.88902046,0.0056061516
10.55,0.8598581,0.0040811941
10.6,0.83883037,0.0037431414
10.65,0.81444323,0.0047369283
10.7,0.78948642,0.0044130753
10.75,0.75525563,0.0050409011
10.8,0.73118684,0.0046420076
10.85,0.70344029,0.0037454432
10.9,0.68141564,0.0041405367
10.95,0.64147971,0.0038534192
11,0.6127865,0.0037536569
11.05,0.58344821,0.0039225243
11.1,0.55852491,0.0038252228
11.15,0.53226119,0.0036250146
11.2,0.49671512,0.0032362591
11.25,0.46532433,0.0040623757
11.3,0.44116338,0.0031265237
11.35,0.41414569,0.0031565223
11.4,0.38778982,0.003067205
11.45,0.35876988,0.0030207004
11.5,0.33625932,0.0023207011
11.55,0.3096605,0.0021170786
11.6,0.29009048,0.0020720525
11.65,0.26861874,0.0026087463
11.7,0.24605791,0.0030290367
11.75,0.22334629,0.0018048034
11.8,0.20179916,0.0022753692
11.85,0.18751538,0.0027039182
11.9,0.17257816,0.0021852665
11.95,0.15387102,0.0017971027
12,0.1378112,0.0017016013
12.05,0.12712141,0.0018207988
12.1,0.11651539,0.0017616853
12.15,0.10584235,0.0015150074
12.2,0.095018517,0.0019000686
12.25,0.081656276,0.0013838878
12.3,0.078221468,0.0011330672
12.35,0.065906425,0.0013741022
12.4,0.05834147,0.0013653864
12.45,0.055551736,0.0012731434
12.5,0.0476433,0.0011427041
12.55,0.04089097,0.001076886
12.6,0.037405897,0.00079165024
12.65,0.032781472,0.00081701195
12.7,0.026213449,0.00077526339
12.75,0.023549379,0.00094477559
12.8,0.021463361,0.00067516137
12.85,0.017123774,0.00058506432
12.9,0.015716341,0.0008373555
12.95,0.014518347,0.00061436397
13,0.01201345,0.00044248211
13.05,0.010379822,0.0005338358
13.1,0.0085953975,0.00060060523
13.15,0.0077325067,0.00046000605
13.2,0.0056716219,0.00042220588
13.25,0.0052862532,0.00046468459
13.3,0.00443174,0.00032897949
13.35,0.0041301471,0.00026815198
13.4,0.0033091443,0.00031868159
13.45,0.0026640706,0.00024315567
13.5,0.0021279054,0.00022557233
13.55,0.0020943951,0.00023649547
13.6,0.0020273745,0.00022630367
13.65,0.0010807079,0.00015068185
13.7,0.0012147492,0.00015312113
13.75,0.0012482595,0.00018322276
13.8,0.0010807079,0.00017468889
13.85,0.00074560466,0.00011063467
13.9,0.00054454273,0.00010968012
13.95,0.00048589966,8.5735219e-05
14,0.00025970499,7.7012951e-05
14.05,0.00027646015,0.00010638943
14.1,0.0003434808,9.2923986e-05
14.15,0.00015917403,5.1247063e-05
14.2,0.00018430677,5.7399641e-05
14.25,0.00010053096,3.7974536e-05
14.3,0.00010053096,3.3788091e-05
14.35,4.1887902e-05,1.7690342e-05
14.4,5.0265482e-05,2.5708882e-05
14.45,2.5132741e-05,1.8788443e-05
14.5,2.5132741e-05,1.8788443e-05
14.55,6.7020643e-05,4.2338722e-05
14.6,5.8643063e-05,2.6523718e-05
14.65,4.1887902e-05,2.4766479e-05
14.7,5.0265482e-05,2.8480902e-05
14.75,0,0
14.8,0,0
14.85,0,0
14.9,0,0
14.95,8.3775804e-06,8.5207973e-06
15,0,0
