x_over_lB,density_mean_2pi_rho_lB2,density_stderr
-8.2984567,0.40306458,0.0017736962
-8.1984567,0.40363044,0.0017489834
-8.0984567,0.4061669,0.0019567033
-7.9984567,0.40272661,0.0017121795
-7.8984567,0.40331138,0.0017274995
-7.7984567,0.40466,0.0017930573
-7.6984567,0.40781884,0.0018749256
-7.5984567,0.40535885,0.0018538378
-7.4984567,0.407925,0.0018272361
-7.3984567,0.41244044,0.0017265603
-7.2984567,0.41265954,0.0019107434
-7.1984567,0.41502516,0.0018796165
-7.0984567,0.41852772,0.0018624338
-6.9984567,0.41451751,0.0016791961
-6.8984567,0.4192435,0.0018424195
-6.7984567,0.4173817,0.0017741583
-6.6984567,0.42133244,0.001902023
-6.5984567,0.41869064,0.0018571136
-6.4984567,0.42685281,0.0020226175
-6.3984567,0.42644211,0.0016218155
-6.2984567,0.4273292,0.0018498442
-6.1984567,0.42840768,0.0017896856
-6.0984567,0.43174459,0.001951696
-5.9984567,0.43309707,0.0018194608
-5.8984567,0.43220373,0.0019410431
-5.7984567,0.43010383,0.0017824515
-5.6984567,0.43594662,0.0019122068
-5.5984567,0.43283085,0.0018019211
-5.4984567,0.43305909,0.0020442831
-5.3984567,0.43672721,0.0018918032
-5.2984567,0.43494888,0.001894404
-5.1984567,0.4332507,0.0018145582
-5.0984567,0.43245474,0.0018009046
-4.9984567,0.43106531,0.0019799384
-4.8984567,0.43199475,0.0017473863
-4.7984567,0.42879827,0.0019689543
-4.6984567,0.42886981,0.0019281104
-4.5984567,0.42813622,0.0017184769
-4.4984567,0.42762857,0.0018088275
-4.3984567,0.42712148,0.0017687972
-4.2984567,0.41996324,0.0017556543
-4.1984567,0.41852894,0.0018547756
-4.0984567,0.41475777,0.0018206455
-3.9984567,0.41425248,0.0018369817
-3.8984567,0.41059344,0.0017073976
-3.7984567,0.41061838,0.0018130126
-3.6984567,0.40649542,0.0017691454
-3.5984567,0.40786606,0.0018878938
-3.4984567,0.40475771,0.0018670236
-3.3984567,0.4032674,0.00185221
-3.2984567,0.39906068,0.0017804685
-3.1984567,0.39838838,0.0017812402
-3.0984567,0.39560295,0.0018286862
-2.9984567,0.39340299,0.0017969778
-2.8984567,0.39519954,0.0017900173
-2.7984567,0.39106511,0.0018809649
-2.6984567,0.39112445,0.0016208147
-2.5984567,0.39092741,0.0019188754
-2.4984567,0.39186508,0.0017417992
-2.3984567,0.38988283,0.0019773968
-2.2984567,0.38516592,0.0017723451
-2.1984567,0.38476301,0.0018485556
-2.0984567,0.38732938,0.0018807624
-1.9984567,0.38581199,0.001646385
-1.8984567,0.38993549,0.0016248871
-1.7984567,0.38546431,0.0017534201
-1.6984567,0.3869614,0.0015990364
-1.5984567,0.38214204,0.0018624721
-1.4984567,0.39004846,0.0018309598
-1.3984567,0.3848527,0.0017583477
-1.2984567,0.38931094,0.0019184686
-1.1984567,0.38500435,0.0016954471
-1.0984567,0.38689681,0.0016678441
-0.99845673,0.38881893,0.0016846753
-0.89845673,0.38928527,0.0018911345
-0.79845673,0.38697375,0.001763195
-0.69845673,0.38578629,0.0016186395
-0.59845673,0.39212065,0.0017529592
-0.49845673,0.38967882,0.0018684016
-0.39845673,0.39450402,0.0018683436
-0.29845673,0.39266974,0.0017616096
-0.19845673,0.3928015,0.0018177541
-0.098456731,0.39657854,0.0016105501
0.0015432687,0.39755473,0.0019032027
0.10154327,0.4002766,0.0018733868
0.20154327,0.40055686,0.0018460477
0.30154327,0.40453522,0.0019406409
0.40154327,0.40418921,0.001806236
0.50154327,0.40744804,0.0019603303
0.60154327,0.40908337,0.0019446243
0.70154327,0.40855156,0.0018062971
0.80154327,0.40915537,0.0018839579
0.90154327,0.41436696,0.0018826527
1.0015433,0.41332533,0.0017279459
1.1015433,0.41223388,0.0018103101
1.2015433,0.41657336,0.0017226433
1.3015433,0.41542012,0.0018250419
1.4015433,0.41965913,0.0018265921
1.5015433,0.41684637,0.0019574703
1.6015433,0.4144248,0.0018803766
1.7015433,0.41797976,0.0018594743
1.8015433,0.416066,0.0018991577
1.9015433,0.41771747,0.0016442082
2.0015433,0.41547597,0.0019139316
2.1015433,0.41193446,0.0020158913
2.2015433,0.41179836,0.0018074657
2.3015433,0.41127356,0.0018219674
2.4015433,0.40802864,0.0018269027
2.5015433,0.40528484,0.0018505758
2.6015433,0.40221286,0.0018002795
2.7015433,0.39703822,0.001859794
2.8015433,0.39465491,0.0019024417
2.9015433,0.39596276,0.0017071222
3.0015433,0.39198402,0.0018227193
3.1015433,0.39389952,0.0018093383
3.2015433,0.38758799,0.0016618989
3.3015433,0.3872395,0.0017715814
3.4015433,0.38543396,0.0018265731
3.5015433,0.38447741,0.0016845209
3.6015433,0.38513362,0.0016399867
3.7015433,0.38415929,0.001780423
3.8015433,0.3899625,0.0016301291
3.9015433,0.39053408,0.001762119
4.0015433,0.39482842,0.0018976864
4.1015433,0.39486653,0.001877183
4.2015433,0.39743648,0.0017404946
4.3015433,0.40073911,0.001704637
4.4015433,0.40344402,0.0018892097
4.5015433,0.4102461,0.0018252613
4.6015433,0.41182843,0.0018221705
4.7015433,0.41432753,0.0018688972
4.8015433,0.42007234,0.001968238
4.9015433,0.42269853,0.0018576298
5.0015433,0.42357758,0.0018846123
5.1015433,0.42744993,0.0018325675
5.2015433,0.42723847,0.0019167308
5.3015433,0.42389472,0.0018094841
