x_over_lB,density_mean_2pi_rho_lB2,density_stderr
-14.598457,0.39408342,0.0018684684
-14.498457,0.3905852,0.0017840387
-14.398457,0.39692264,0.0015264914
-14.298457,0.3938276,0.0016972103
-14.198457,0.39509272,0.0017402383
-14.098457,0.39369808,0.0018565827
-13.998457,0.39701384,0.0017954567
-13.898457,0.4023925,0.0017684031
-13.798457,0.39905767,0.0018236678
-13.698457,0.40521032,0.0017212155
-13.598457,0.407239,0.0018586469
-13.498457,0.40539121,0.0016492211
-13.398457,0.41168828,0.0018658006
-13.298457,0.41301337,0.0017347891
-13.198457,0.41707137,0.0017753193
-13.098457,0.41672469,0.0016914191
-12.998457,0.4218742,0.0018072704
-12.898457,0.42079513,0.0018679887
-12.798457,0.42379416,0.001829175
-12.698457,0.42529936,0.0018133696
-12.598457,0.4262539,0.0018123667
-12.498457,0.42517511,0.001794869
-12.398457,0.42812082,0.0017823217
-12.298457,0.42627906,0.0018604429
-12.198457,0.42836005,0.0019054337
-12.098457,0.424238,0.0018411471
-11.998457,0.42565568,0.0020022206
-11.898457,0.42448207,0.0017925562
-11.798457,0.42259489,0.0017584227
-11.698457,0.42004284,0.0018280884
-11.598457,0.42022763,0.0018617064
-11.498457,0.42198479,0.0017826071
-11.398457,0.41904533,0.0019080502
-11.298457,0.41686138,0.0019567411
-11.198457,0.41518258,0.0016971265
-11.098457,0.41591746,0.0017683574
-10.998457,0.41292198,0.0018464351
-10.898457,0.41086072,0.0019335268
-10.798457,0.41115446,0.0018574437
-10.698457,0.40588893,0.0018346068
-10.598457,0.40591868,0.0017018978
-10.498457,0.40710771,0.0018038212
-10.398457,0.40588802,0.0017912693
-10.298457,0.4052199,0.0016604113
-10.198457,0.40210696,0.0018016934
-10.098457,0.4034749,0.0018406518
-9.9984567,0.40089154,0.0019200851
-9.8984567,0.4039926,0.0019108427
-9.7984567,0.40056472,0.0017396281
-9.6984567,0.40514202,0.0018058303
-9.5984567,0.4057873,0.00188142
-9.4984567,0.40033673,0.0019004326
-9.3984567,0.40019866,0.0018034135
-9.2984567,0.40031283,0.0017003791
-9.1984567,0.40079383,0.0016547803
-9.0984567,0.40367182,0.0018578922
-8.9984567,0.40030126,0.0018909585
-8.8984567,0.40261068,0.0017836816
-8.7984567,0.40606562,0.0019577241
-8.6984567,0.40222668,0.001764611
-8.5984567,0.40265784,0.0018996682
-8.4984567,0.40046299,0.0018098813
-8.3984567,0.40459397,0.0018079772
-8.2984567,0.40366531,0.0018184165
-8.1984567,0.40362981,0.0018334433
-8.0984567,0.40572767,0.0018582633
-7.9984567,0.40091859,0.0017504856
-7.8984567,0.40421688,0.0017649392
-7.7984567,0.40757396,0.0017925371
-7.6984567,0.40683317,0.001774668
-7.5984567,0.40475501,0.0016996276
-7.4984567,0.40688494,0.0017582609
-7.3984567,0.40746529,0.001740378
-7.2984567,0.40616486,0.0017986783
-7.1984567,0.40941942,0.001817705
-7.0984567,0.41101695,0.001881699
-6.9984567,0.40898965,0.001769906
-6.8984567,0.411333,0.0016987511
-6.7984567,0.41426222,0.0018408564
-6.6984567,0.42024051,0.0017764844
-6.5984567,0.4179277,0.0017337122
-6.4984567,0.42085737,0.001799918
-6.3984567,0.4205804,0.001885167
-6.2984567,0.42791957,0.0017344912
-6.1984567,0.42735619,0.0020533468
-6.0984567,0.4280983,0.0019749542
-5.9984567,0.43036816,0.0019858842
-5.8984567,0.42997716,0.0018849077
-5.7984567,0.43044921,0.0017659966
-5.6984567,0.42919895,0.001948466
-5.5984567,0.43341359,0.0018648322
-5.4984567,0.432172,0.0018378583
-5.3984567,0.43695344,0.0020186249
-5.2984567,0.43737064,0.001787085
-5.1984567,0.43586073,0.0016903025
-5.0984567,0.43383456,0.0018935946
-4.9984567,0.43267714,0.0017680647
-4.8984567,0.43300245,0.001878138
-4.7984567,0.43018136,0.0018911337
-4.6984567,0.43206022,0.001813673
-4.5984567,0.42890176,0.001855114
-4.4984567,0.42813508,0.001951976
-4.3984567,0.42501621,0.0018016153
-4.2984567,0.42432729,0.0018360457
-4.1984567,0.42000741,0.0017664466
-4.0984567,0.42263202,0.00202403
-3.9984567,0.41941318,0.0019604996
-3.8984567,0.41831978,0.0016995429
-3.7984567,0.41754763,0.0017563385
-3.6984567,0.40948326,0.0016887181
-3.5984567,0.41309292,0.0017652478
-3.4984567,0.40888322,0.0017976162
-3.3984567,0.40664467,0.0017617075
-3.2984567,0.40366987,0.0016334368
-3.1984567,0.4030752,0.0019029407
-3.0984567,0.39988588,0.0019498857
-2.9984567,0.39751926,0.0017423662
-2.8984567,0.39739388,0.0017810395
-2.7984567,0.39729627,0.001693993
-2.6984567,0.39515584,0.001887857
-2.5984567,0.3939255,0.0019092277
-2.4984567,0.39086559,0.001803771
-2.3984567,0.39027754,0.0017306409
-2.2984567,0.38784121,0.0017196638
-2.1984567,0.39136623,0.0018664229
-2.0984567,0.3927103,0.001818527
-1.9984567,0.38789983,0.0017987775
