-6,1.522998e-08,1.1611059e-08,1.040068e-08,8.0156847e-09,1.522998e-08,1.1598283e-08,1.0377937e-08,7.9654709e-09,1.522998e-08,1.1585207e-08,1.0354618e-08,7.9139179e-09
-5.9375,2.2116252e-08,1.6898865e-08,1.5150888e-08,1.1701224e-08,2.2116252e-08,1.6880358e-08,1.511791e-08,1.162825e-08,2.2116252e-08,1.6861415e-08,1.5084095e-08,1.1553323e-08
-5.875,3.1990959e-08,2.4499129e-08,2.1984844e-08,1.70151e-08,3.1990959e-08,2.4472425e-08,2.1937215e-08,1.6909471e-08,3.1990959e-08,2.444509e-08,2.1888374e-08,1.6801001e-08
-5.8125,4.6094227e-08,3.5379455e-08,3.1777348e-08,2.4646225e-08,4.6094227e-08,3.5341077e-08,3.1708832e-08,2.449393e-08,4.6094227e-08,3.5301791e-08,3.1638567e-08,2.4337523e-08
-5.75,6.6156016e-08,5.089312e-08,4.5753143e-08,3.5561416e-08,6.6156016e-08,5.0838185e-08,4.5654971e-08,3.5342707e-08,6.6156016e-08,5.0781945e-08,4.5554285e-08,3.5118069e-08
-5.6875,9.4579213e-08,7.2924673e-08,6.5619554e-08,5.1111719e-08,9.4579213e-08,7.2846349e-08,6.5479449e-08,5.0798878e-08,9.4579213e-08,7.2766159e-08,6.5335745e-08,5.047752e-08
-5.625,1.3468697e-07,1.0408722e-07,9.3746427e-08,7.3177036e-08,1.3468697e-07,1.0397599e-07,9.3547272e-08,7.2731321e-08,1.3468697e-07,1.0386211e-07,9.3342984e-08,7.2273419e-08
-5.5625,1.9105526e-07,1.4798846e-07,1.3340906e-07,1.0436193e-07,1.9105526e-07,1.4783114e-07,1.3312709e-07,1.0372942e-07,1.9105526e-07,1.4767005e-07,1.3283783e-07,1.0307954e-07
-5.5,2.6995785e-07,2.0958775e-07,1.8911463e-07,1.4825946e-07,2.6995785e-07,2.0936611e-07,1.88717e-07,1.4736543e-07,2.6995785e-07,2.0913915e-07,1.8830905e-07,1.4644674e-07
-5.4375,3.7995876e-07,2.9567289e-07,2.6703868e-07,2.0980501e-07,3.7995876e-07,2.9536189e-07,2.6648017e-07,2.0854634e-07,3.7995876e-07,2.950434e-07,2.6590713e-07,2.072528e-07
-5.375,5.326973e-07,4.1549401e-07,3.7560599e-07,2.9574845e-07,5.326973e-07,4.1505936e-07,3.7482463e-07,2.9398345e-07,5.326973e-07,4.146142e-07,3.7402288e-07,2.9216934e-07
-5.3125,7.4392313e-07,5.8160174e-07,5.2625978e-07,4.152813e-07,7.4392313e-07,5.8099669e-07,5.2517102e-07,4.1281611e-07,7.4392313e-07,5.8037698e-07,5.2405374e-07,4.1028203e-07
-5.25,1.0348542e-06,8.1095047e-07,7.3447538e-07,5.8086556e-07,1.0348542e-06,8.1011159e-07,7.3296431e-07,5.7743609e-07,1.0348542e-06,8.092523e-07,7.3141354e-07,5.7391034e-07
-5.1875,1.4339494e-06,1.1263431e-06,1.0210893e-06,8.0932381e-07,1.4339494e-06,1.1251846e-06,1.0190005e-06,8.0457184e-07,1.4339494e-06,1.1239979e-06,1.0168566e-06,7.9968585e-07
-5.125,1.9792106e-06,1.5583135e-06,1.4140335e-06,1.1232658e-06,1.9792106e-06,1.5567202e-06,1.4111576e-06,1.1167075e-06,1.9792106e-06,1.5550878e-06,1.4082056e-06,1.1099634e-06
-5.0625,2.7211577e-06,2.1475673e-06,1.9505866e-06,1.552946e-06,2.7211577e-06,2.1453845e-06,1.9466427e-06,1.5439308e-06,2.7211577e-06,2.1431482e-06,1.9425942e-06,1.534659e-06
-5,3.7266532e-06,2.9481296e-06,2.680281e-06,2.1386703e-06,3.7266532e-06,2.9451514e-06,2.6748943e-06,2.1263272e-06,3.7266532e-06,2.9420998e-06,2.6693641e-06,2.1136311e-06
-4.9375,5.083792e-06,4.0313847e-06,3.6686396e-06,2.9338988e-06,5.083792e-06,4.0273373e-06,3.6613117e-06,2.9170665e-06,5.083792e-06,4.0231899e-06,3.6537878e-06,2.8997506e-06
-4.875,6.9081236e-06,5.4912325e-06,5.0019515e-06,4.0092235e-06,6.9081236e-06,5.4857542e-06,4.9920225e-06,3.986361e-06,6.9081236e-06,5.4801401e-06,4.9818271e-06,3.9628383e-06
-4.8125,9.3505245e-06,7.4506364e-06,6.7933444e-06,5.4574449e-06,9.3505245e-06,7.4432511e-06,6.7799451e-06,5.4265157e-06,9.3505245e-06,7.4356822e-06,6.7661849e-06,5.3946891e-06
-4.75,1.2607105e-05,1.0069894e-05,9.190467e-06,7.4000132e-06,1.2607105e-05,1.0059978e-05,9.172457e-06,7.3583382e-06,1.2607105e-05,1.0049814e-05,9.15396e-06,7.3154482e-06
-4.6875,1.6931612e-05,1.3557027e-05,1.2385153e-05,9.9951602e-06,1.6931612e-05,1.3543766e-05,1.2361043e-05,9.9392306e-06,1.6931612e-05,1.3530173e-05,1.2336278e-05,9.8816622e-06
-4.625,2.2650865e-05,1.8180762e-05,1.6625514e-05,1.344811e-05,2.2650865e-05,1.81631e-05,1.6593367e-05,1.337335e-05,2.2650865e-05,1.8144994e-05,1.6560344e-05,1.3296389e-05
-4.5625,3.0183863e-05,2.4286661e-05,2.2230986e-05,1.8023829e-05,3.0183863e-05,2.4263231e-05,2.2188295e-05,1.79243e-05,3.0183863e-05,2.4239211e-05,2.2144437e-05,1.7821825e-05
-4.5,4.0065297e-05,3.2317049e-05,2.9610953e-05,2.4062862e-05,4.0065297e-05,3.2286093e-05,2.9554489e-05,2.3930888e-05,4.0065297e-05,3.2254354e-05,2.9496475e-05,2.3794988e-05
-4.4375,5.2974329e-05,4.2835492e-05,3.9287656e-05,3.2000887e-05,5.2974329e-05,4.2794758e-05,3.9213275e-05,3.1826593e-05,5.2974329e-05,4.275299e-05,3.9136844e-05,3.1647087e-05
-4.375,6.9769577e-05,5.6556699e-05,5.192422e-05,4.2392727e-05,6.9769577e-05,5.6503314e-05,5.1826632e-05,4.2163467e-05,6.9769577e-05,5.6448569e-05,5.1726344e-05,4.1927317e-05
-4.3125,9.1531432e-05,7.4382816e-05,6.8358736e-05,5.5941666e-05,9.1531432e-05,7.4313135e-05,6.8231218e-05,5.5641319e-05,9.1531432e-05,7.4241671e-05,6.8100157e-05,5.5331897e-05
-4.25,0.00011961288,9.7447228e-05,8.9645461e-05,7.3535024e-05,0.00011961288,9.7356643e-05,8.9479507e-05,7.3143132e-05,0.00011961288,9.7263733e-05,8.9308923e-05,7.2739334e-05
-4.1875,0.00015570021,0.00012716708,0.00011710431,9.6287073e-05,0.00015570021,0.0001270498,0.00011688921,9.5777793e-05,0.00015570021,0.0001269295,0.00011666808,9.5252958e-05
-4.125,0.00020188497,0.00016530589,0.00015237996,0.00012559049,0.00020188497,0.00016515466,0.00015210228,0.00012493132,0.00020188497,0.00016499952,0.00015181679,0.00012425192
-4.0625,0.00026074878,0.00021404761,0.00019751188,0.00016317762,0.00026074878,0.0002138534,0.00019715487,0.00016232792,0.00026074878,0.00021365415,0.00019678779,0.00016145198
-4,0.00033546263,0.0002760838,0.00025501697,0.00021119308,0.00033546263,0.00027583541,0.00025455984,0.00021010218,0.00033546263,0.00027558054,0.00025408976,0.00020897741
-3.9375,0.00042990207,0.00035471536,0.00032798613,0.00027227897,0.00042990207,0.00035439897,0.0003274032,0.00027088408,0.00042990207,0.00035407429,0.00032680365,0.00026944564
-3.875,0.00054878023,0.00045397051,0.00042019657,0.00034967448,0.00054878023,0.00045356913,0.00041945622,0.00034789813,0.00054878023,0.00045315721,0.00041869468,0.000346066
-3.8125,0.00069779993,0.00057874054,0.00053624123,0.00044733133,0.00069779993,0.00057823344,0.00053530479,0.00044507839,0.00069779993,0.00057771297,0.00053434144,0.00044275429
-3.75,0.00088382631,0.00073493483,0.000681677,0.00057004658,0.00088382631,0.00073429679,0.00068049738,0.00056720081,0.00088382631,0.00073364186,0.00067928371,0.00056426463
-3.6875,0.0011150811,0.00092965641,0.00086319297,0.0007236143,0.0011150811,0.00092885692,0.0008617131,0.00072003436,0.0011150811,0.00092803616,0.00086019033,0.00071634
-3.625,0.0014013594,0.001171399,0.0010887998,0.00091499731,0.0014013594,0.0011704014,0.0010869509,0.00091051217,0.0014013594,0.001169377,0.0010850481,0.00090588281
-3.5625,0.0017542688,0.0014702665,0.001368041,0.0011525201,0.0017542688,0.0014690267,0.0013657404,0.0011469238,0.0017542688,0.0014677535,0.0013633726,0.0011411465
-3.5,0.0021874911,0.0018382143,0.0017122264,0.0014460832,0.0021874911,0.0018366798,0.0017093758,0.0014391292,0.0021874911,0.0018351039,0.0017064414,0.0014319489
-3.4375,0.0027170647,0.0022893127,0.0021346878,0.0018074001,0.0027170647,0.0022874214,0.0021311701,0.0017987944,0.0027170647,0.0022854789,0.0021275485,0.0017899069
-3.375,0.0033616865,0.0028400308,0.0026510547,0.0022502547,0.0033616865,0.0028377094,0.0026467319,0.0022396488,0.0033616865,0.0028353249,0.0026422807,0.0022286935
-3.3125,0.004143029,0.0035095383,0.00327955,0.0027907795,0.004143029,0.0035067009,0.0032742597,0.0027777625,0.004143029,0.003503786,0.0032688115,0.0027643139
-3.25,0.0050860692,0.0043200223,0.0040413003,0.0034477517,0.0050860692,0.0043165686,0.0040348529,0.0034318415,0.0050860692,0.0043130202,0.0040282121,0.0034154002
-3.1875,0.0062194231,0.0052970139,0.0049606589,0.0042429036,0.0062194231,0.0052928275,0.0049528341,0.0042235376,0.0062194231,0.0052885259,0.0049447734,0.004203521
-3.125,0.0075756774,0.0064697187,0.0060655342,0.0052012437,0.0075756774,0.0064646656,0.0060560774,0.0051777693,0.0075756774,0.0064594727,0.0060463342,0.005153501
-3.0625,0.0091917115,0.0078713442,0.0073877175,0.0063513819,0.0091917115,0.0078652707,0.0073763363,0.0063230461,0.0091917115,0.0078590281,0.0073646085,0.0062937455
-3,0.011108997,0.0095394139,0.0089632005,0.0077258519,0.011108997,0.0095321445,0.0089495608,0.0076917907,0.011108997,0.0095246718,0.0089355036,0.0076565618
-2.9375,0.013373861,0.011516057,0.010832473,0.009361421,0.013373861,0.011507393,0.010816196,0.0093206492,0.013373861,0.011498486,0.010799418,0.0092784702
-2.875,0.016037709,0.013848264,0.01304079,0.011299379,0.016037709,0.013837981,0.013021448,0.01125078,0.016037709,0.013827409,0.013001506,0.011200491
-2.8125,0.019157172,0.016588086,0.01563839,0.01358579,0.019157172,0.016575936,0.015615502,0.013528105,0.019157172,0.01656344,0.015591902,0.0134684
-2.75,0.022794181,0.019792778,0.018680655,0.016271698,0.022794181,0.019778481,0.018653688,0.016203519,0.022794181,0.019763776,0.018625877,0.016132935
-2.6875,0.027015942,0.023524845,0.022228194,0.019413269,0.027015942,0.023508095,0.022196556,0.019333029,0.027015942,0.023490864,0.022163923,0.019249938
-2.625,0.031894793,0.027852003,0.026346829,0.023071851,0.031894793,0.027832463,0.026309872,0.022977819,0.031894793,0.02781236,0.026271745,0.022880422
-2.5625,0.037507922,0.032847005,0.031107471,0.027313937,0.037507922,0.032824309,0.031064487,0.027204215,0.037507922,0.032800956,0.031020135,0.027090538
-2.5,0.043936934,0.038587342,0.036585866,0.032211015,0.043936934,0.038561097,0.036536089,0.032083537,0.043936934,0.038534087,0.036484718,0.031951429
-2.4375,0.05126725,0.045154784,0.042862188,0.037839285,0.05126725,0.045124567,0.042804796,0.037691819,0.05126725,0.045093464,0.042745555,0.037538955
-2.375,0.059587319,0.052634748,0.050020471,0.044279224,0.059587319,0.052600111,0.049954591,0.044109378,0.059587319,0.052564453,0.049886574,0.043933265
-2.3125,0.068987626,0.061115485,0.058147865,0.051614983,0.068987626,0.061075958,0.058072575,0.051420217,0.068987626,0.061035259,0.057994827,0.051218207
-2.25,0.079559509,0.070687072,0.067333687,0.059933612,0.079559509,0.070642166,0.067248026,0.059711254,0.079559509,0.070595921,0.06715955,0.059480556
-2.1875,0.091393755,0.081440193,0.077668293,0.069324086,0.091393755,0.081389406,0.077571268,0.069071351,0.091393755,0.081337094,0.077471033,0.068809058
-2.125,0.104579,0.093464725,0.089241723,0.079876136,0.104579,0.093407548,0.089132323,0.079590157,0.104579,0.093348643,0.08901928,0.079293271
-2.0625,0.11919993,0.10684812,0.10214217,0.091678882,0.11919993,0.10678404,0.10201937,0.091356741,0.11919993,0.10671802,0.10189246,0.091022208
-2,0.13533528,0.12167359,0.11645421,0.10481926,0.13533528,0.12160211,0.11631702,0.10445803,0.13533528,0.12152844,0.1161752,0.10408279
-1.9375,0.15305574,0.13801812,0.13225694,0.11938028,0.15305574,0.13793875,0.13210437,0.11897707,0.15305574,0.13785694,0.13194661,0.11855808
-1.875,0.17242162,0.15595034,0.14962183,0.13543908,0.17242162,0.15586263,0.14945296,0.13499109,0.17242162,0.1557722,0.14927829,0.13452539
-1.8125,0.19348058,0.17552825,0.16861057,0.15306484,0.19348058,0.17543179,0.16842453,0.15256942,0.19348058,0.17533231,0.16823207,0.15205423
