x_over_lB,density_mean_2pi_rho_lB2,density_stderr
-26.198457,0,0
-26.098457,0,0
-25.998457,0,0
-25.898457,0,0
-25.798457,0,0
-25.698457,0,0
-25.598457,0,0
-25.498457,0,0
-25.398457,0,0
-25.298457,0,0
-25.198457,0,0
-25.098457,0,0
-24.998457,0,0
-24.898457,0,0
-24.798457,0,0
-24.698457,0,0
-24.598457,0,0
-24.498457,0,0
-24.398457,0,0
-24.298457,0,0
-24.198457,0,0
-24.098457,0,0
-23.998457,0,0
-23.898457,0,0
-23.798457,0,0
-23.698457,0,0
-23.598457,0,0
-23.498457,0,0
-23.398457,0,0
-23.298457,0,0
-23.198457,5.152212e-06,5.152212e-06
-23.098457,0,0
-22.998457,5.152212e-06,3.6339988e-06
-22.898457,0,0
-22.798457,0,0
-22.698457,0,0
-22.598457,2.8337166e-05,1.6815489e-05
-22.498457,3.0913272e-05,1.1913462e-05
-22.398457,5.4098225e-05,1.9117128e-05
-22.298457,8.7587603e-05,2.2840788e-05
-22.198457,0.00012365309,2.8110897e-05
-22.098457,0.00023442564,3.9808043e-05
-21.998457,0.00035550262,5.0921846e-05
-21.898457,0.00043793802,5.7719151e-05
-21.798457,0.00091709373,9.2336196e-05
-21.698457,0.0014060198,0.00010526472
-21.598457,0.0020943742,0.0001351885
-21.498457,0.0027306723,0.00014406948
-21.398457,0.0040960085,0.00018557705
-21.298457,0.0061156756,0.00020629259
-21.198457,0.0084625081,0.00021391534
-21.098457,0.011278192,0.00027464736
-20.998457,0.015477245,0.00033078766
-20.898457,0.021028753,0.00037903263
-20.798457,0.02877768,0.00044330629
-20.698457,0.036044812,0.00048863642
-20.598457,0.045576718,0.00060753666
-20.498457,0.057946928,0.00071347136
-20.398457,0.073076398,0.00069650712
-20.298457,0.090103673,0.00084557518
-20.198457,0.10687444,0.00085071803
-20.098457,0.12973392,0.001006001
-19.998457,0.15070104,0.0011025293
-19.898457,0.1746712,0.0012133082
-19.798457,0.20138498,0.0012823692
-19.698457,0.22632103,0.0012856375
-19.598457,0.25363356,0.0013719795
-19.498457,0.27815303,0.0014767036
-19.398457,0.30666927,0.0014992401
-19.298457,0.33077681,0.0015525155
-19.198457,0.35247111,0.0015242927
-19.098457,0.37318389,0.0018347567
-18.998457,0.39137148,0.0018626443
-18.898457,0.40611946,0.0020295758
-18.798457,0.42131588,0.0018468404
-18.698457,0.42930806,0.0018858015
-18.598457,0.43638937,0.0020861331
-18.498457,0.44372345,0.0019693387
-18.398457,0.44579366,0.0019108869
-18.298457,0.44492976,0.0019268318
-18.198457,0.44749229,0.001825596
-18.098457,0.45101496,0.00199072
-17.998457,0.44981358,0.0018268284
-17.898457,0.44912193,0.0018744333
-17.798457,0.44995769,0.0017469256
-17.698457,0.44510801,0.0016724036
-17.598457,0.44814577,0.0018926442
-17.498457,0.45069637,0.0020500978
-17.398457,0.45191286,0.0017442208
-17.298457,0.44819802,0.0018019277
-17.198457,0.45093403,0.0017315582
-17.098457,0.45188549,0.0019459765
-16.998457,0.4539203,0.0018813068
-16.898457,0.454236,0.001776192
-16.798457,0.45500302,0.0020289791
-16.698457,0.45699303,0.0019560769
-16.598457,0.45539575,0.002046373
-16.498457,0.45407789,0.0019923866
-16.398457,0.45301084,0.0018677132
-16.298457,0.4491203,0.0019586779
-16.198457,0.44586086,0.0017840293
-16.098457,0.44384173,0.0018973497
-15.998457,0.44041507,0.0018489601
-15.898457,0.43562712,0.0017641656
-15.798457,0.43351261,0.0018441067
-15.698457,0.42541805,0.0018135557
-15.598457,0.4231992,0.0020683065
-15.498457,0.41997473,0.001975044
-15.398457,0.41303511,0.001898654
-15.298457,0.41024623,0.0018815107
-15.198457,0.4056387,0.0018385682
-15.098457,0.40399565,0.0016358049
-14.998457,0.40271592,0.0016415456
-14.898457,0.3970948,0.0017321301
-14.798457,0.3962591,0.0018637735
-14.698457,0.39725602,0.0015992567
-14.598457,0.39673402,0.0017292619
