x_over_lB,density_mean_2pi_rho_lB2,density_stderr
-8.0984567,0.40322738,0.001747702
-7.9984567,0.40395522,0.001658849
-7.8984567,0.40224946,0.0017598911
-7.7984567,0.40577313,0.0016806275
-7.6984567,0.40763179,0.0017463134
-7.5984567,0.40383295,0.0018061944
-7.4984567,0.4084924,0.0016549403
-7.3984567,0.4082057,0.0016686316
-7.2984567,0.40789201,0.0017779236
-7.1984567,0.4104144,0.001900216
-7.0984567,0.409133,0.001859294
-6.9984567,0.4132707,0.0017947359
-6.8984567,0.41250406,0.001887071
-6.7984567,0.41646919,0.0018621996
-6.6984567,0.41593245,0.0019163319
-6.5984567,0.41640849,0.001819975
-6.4984567,0.4204668,0.0018355518
-6.3984567,0.41980374,0.002050921
-6.2984567,0.4215799,0.0018288904
-6.1984567,0.42680525,0.0017820467
-6.0984567,0.42673444,0.0019034554
-5.9984567,0.42703421,0.0018751817
-5.8984567,0.43045829,0.0016281019
-5.7984567,0.43023832,0.0017303568
-5.6984567,0.43285438,0.0018903779
-5.5984567,0.43389758,0.0017378438
-5.4984567,0.43456863,0.0018213287
-5.3984567,0.43648069,0.0020200959
-5.2984567,0.43179667,0.001867834
-5.1984567,0.43861512,0.0018263455
-5.0984567,0.43213948,0.00197058
-4.9984567,0.43456646,0.0017733321
-4.8984567,0.43134136,0.0019278013
-4.7984567,0.43077943,0.0018406946
-4.6984567,0.43097433,0.0017983143
-4.5984567,0.4290097,0.0017107353
-4.4984567,0.42530589,0.0020129944
-4.3984567,0.42992724,0.0019673899
-4.2984567,0.4273342,0.0018960267
-4.1984567,0.4228016,0.0016294087
-4.0984567,0.42251704,0.0017994037
-3.9984567,0.41952762,0.001860406
-3.8984567,0.4169266,0.0016726301
-3.7984567,0.41699057,0.0019016825
-3.6984567,0.41305836,0.0017175765
-3.5984567,0.41325157,0.0016979916
-3.4984567,0.40869148,0.001843379
-3.3984567,0.40778344,0.0016289441
-3.2984567,0.405529,0.0018580127
-3.1984567,0.40506791,0.001953662
-3.0984567,0.40074633,0.0018848427
-2.9984567,0.40106414,0.0019259582
-2.8984567,0.40135627,0.0019343284
-2.7984567,0.39776364,0.0020382489
-2.6984567,0.39021191,0.0018023972
-2.5984567,0.39667147,0.0019850664
-2.4984567,0.39397652,0.0018280223
-2.3984567,0.39507777,0.0017336975
-2.2984567,0.39287668,0.0015087972
-2.1984567,0.39068601,0.0017564968
-2.0984567,0.39079377,0.0017394159
-1.9984567,0.38852142,0.0017972756
-1.8984567,0.39181771,0.0017568837
-1.7984567,0.39119542,0.0016452533
-1.6984567,0.39009907,0.0016961409
-1.5984567,0.39224248,0.0017771998
-1.4984567,0.38918907,0.0017701299
-1.3984567,0.38710058,0.0016103517
-1.2984567,0.38939802,0.0018983603
-1.1984567,0.3930953,0.0017550884
-1.0984567,0.39299257,0.0018660649
