0.00076923077,2.3759341,0.0038567398,0.99969224,0.0016227524
0.0046153846,2.3738657,0.0043375015,0.99882194,0.0018250366
0.011538462,2.3673772,0.004666652,0.99609186,0.0019635291
0.021538462,2.3589476,0.005150258,0.99254504,0.00216701
0.034615385,2.3444633,0.0048331245,0.98645066,0.0020335737
0.050769231,2.3286616,0.0049618068,0.97980197,0.0020877177
0.07,2.3087659,0.0043325551,0.97143071,0.0018229553
0.092307692,2.2907006,0.0042591793,0.9638296,0.0017920819
0.11769231,2.2600271,0.0040946609,0.95092349,0.0017228595
0.14615385,2.2370488,0.0040640176,0.9412552,0.0017099661
0.17769231,2.1993938,0.0040188563,0.92541157,0.0016909642
0.21230769,2.1606322,0.0036820968,0.90910233,0.0015492701
0.25,2.1221202,0.0040638502,0.89289812,0.0017098957
0.29076923,2.0760182,0.0038396465,0.87350035,0.0016155603
0.33461538,2.0267231,0.0035772555,0.85275907,0.0015051573
0.38153846,1.96551,0.0030579597,0.82700319,0.0012866597
0.43153846,1.8994881,0.0031068873,0.79922398,0.0013072463
0.48461538,1.8259594,0.0027628501,0.76828622,0.0011624901
0.54076923,1.7463438,0.002826823,0.73478736,0.0011894072
0.6,1.6614954,0.0023348551,0.69908675,0.00098240794
0.66230769,1.5556638,0.0020931842,0.65455731,0.00088072308
0.72769231,1.4480205,0.0021613664,0.60926557,0.00090941125
0.79615385,1.1970229,0.0018258546,0.50365644,0.00076824213
0.86769231,1.0906818,0.0016002554,0.45891261,0.00067331956
0.94230769,1,0,0.42075756,0
