0.00047348485,3.1612019,0.0076693127,0.99981058,0.0024256154
0.0028409091,3.1640744,0.0085232084,1.0007191,0.0026956816
0.0071022727,3.1605077,0.010198619,0.99959102,0.0032255729
0.013257576,3.1467273,0.010898307,0.99523262,0.003446867
0.021306818,3.1270152,0.010914369,0.98899816,0.0034519471
0.03125,3.1181048,0.010400832,0.98618002,0.0032895279
0.043087121,3.105587,0.010277282,0.98222095,0.0032504521
0.056818182,3.0970192,0.009584691,0.97951117,0.0030314025
0.072443182,3.0712427,0.0088236116,0.97135869,0.0027906918
0.089962121,3.0441729,0.008954634,0.96279718,0.002832131
0.109375,3.0186266,0.008956195,0.95471751,0.0028326247
0.13068182,3.0002641,0.0098038202,0.9489099,0.0031007077
0.15388258,2.966401,0.0094221045,0.93819984,0.0029799804
0.17897727,2.9220637,0.0085746374,0.92417704,0.0027119474
0.20596591,2.8842216,0.0078292785,0.91220851,0.0024762086
0.23484848,2.83652,0.0071490935,0.89712166,0.0022610828
0.265625,2.7933722,0.0087916657,0.88347507,0.0027805881
0.29829545,2.7447057,0.0075561433,0.86808305,0.0023898227
0.33285985,2.6921831,0.0080268337,0.85147144,0.0025386905
0.36931818,2.6280374,0.0069668335,0.83118373,0.0022034385
0.40767045,2.559357,0.0060601556,0.80946181,0.0019166785
0.44791667,2.485744,0.0066259675,0.78617982,0.0020956309
0.49005682,2.4039728,0.0053148165,0.7603176,0.001680946
0.53409091,2.3154527,0.005354119,0.73232086,0.0016933764
0.58001894,2.2184469,0.00501894,0.70164031,0.0015873675
0.62784091,2.1126651,0.0045313683,0.66818412,0.0014331606
0.67755682,1.9884885,0.0047835329,0.62891011,0.0015129141
0.72916667,1.8581244,0.0048729808,0.58767915,0.0015412042
0.78267045,1.7067078,0.0040016657,0.53978979,0.0012656287
0.83806818,1.5318095,0.0032070534,0.48447375,0.0010143123
0.89535985,1.1505553,0.0025798115,0.3638924,0.00081593106
0.95454545,1,0,0.31627546,0
