x_over_lB,density_mean_2pi_rho_lB2,density_stderr
-7.6984177,0.39713782,0.0029490667
-7.5984177,0.3901053,0.0027116665
-7.4984177,0.39696144,0.0031344561
-7.3984177,0.40006108,0.002929061
-7.2984177,0.39341687,0.0023567183
-7.1984177,0.39623494,0.002487737
-7.0984177,0.39541708,0.0023055732
-6.9984177,0.38966784,0.002707649
-6.8984177,0.38723624,0.0021786451
-6.7984177,0.38831852,0.0023009193
-6.6984177,0.3810062,0.0023378249
-6.5984177,0.37952331,0.0024747358
-6.4984177,0.37600505,0.0024354494
-6.3984177,0.37385581,0.0028465333
-6.2984177,0.36807024,0.0024800742
-6.1984177,0.367086,0.0026285171
-6.0984177,0.36738583,0.0025226613
-5.9984177,0.36023949,0.0021764842
-5.8984177,0.36152192,0.0023073672
-5.7984177,0.35529371,0.0023161117
-5.6984177,0.35978606,0.0026863965
-5.5984177,0.35612322,0.0022702684
-5.4984177,0.35246641,0.0019375
-5.3984177,0.35210303,0.002341296
-5.2984177,0.35071242,0.001859348
-5.1984177,0.34726982,0.0026159805
-5.0984177,0.35659551,0.0028908914
-4.9984177,0.34854989,0.0023608192
-4.8984177,0.35120453,0.0020005548
-4.7984177,0.34885619,0.0025561146
-4.6984177,0.3535172,0.0021844518
-4.5984177,0.35583308,0.0021933906
-4.4984177,0.36019093,0.0024609822
-4.3984177,0.36045004,0.0024973463
-4.2984177,0.35894869,0.0024299832
-4.1984177,0.36433992,0.0027347996
-4.0984177,0.36269065,0.0026105742
-3.9984177,0.36406438,0.0023788188
-3.8984177,0.37314155,0.0025757932
-3.7984177,0.37835837,0.0022447788
-3.6984177,0.37787286,0.002457382
-3.5984177,0.38321075,0.0025150434
-3.4984177,0.3820913,0.0025780807
-3.3984177,0.39005425,0.0027072926
-3.2984177,0.39230697,0.0022712936
-3.1984177,0.39293889,0.0023231482
-3.0984177,0.39302031,0.0029623063
-2.9984177,0.3949143,0.0030619033
-2.8984177,0.39919747,0.0025712552
-2.7984177,0.39743222,0.0024522606
-2.6984177,0.40262939,0.0028421057
-2.5984177,0.4057507,0.0026750015
-2.4984177,0.40521636,0.0027275506
-2.3984177,0.40499658,0.002500772
-2.2984177,0.40654271,0.0026919219
-2.1984177,0.40761929,0.0027703317
-2.0984177,0.41105659,0.0027782378
-1.9984177,0.41549971,0.0025021099
-1.8984177,0.41424216,0.0028937327
-1.7984177,0.41180193,0.0026106633
-1.6984177,0.41552236,0.0026415163
-1.5984177,0.41472132,0.0026693574
-1.4984177,0.41153646,0.0026236191
-1.3984177,0.41203015,0.0026186043
-1.2984177,0.41408691,0.0024313161
-1.1984177,0.41405327,0.0027757455
-1.0984177,0.41464422,0.0026274457
-0.99841766,0.41157449,0.0023068365
-0.89841766,0.40969974,0.0027842021
-0.79841766,0.41523353,0.0022677954
-0.69841766,0.4131375,0.0023766503
-0.59841766,0.41447713,0.002587098
-0.49841766,0.41574306,0.002554871
-0.39841766,0.40948278,0.002556728
-0.29841766,0.41172143,0.0025390171
-0.19841766,0.41354073,0.0026952493
-0.098417658,0.40782827,0.0026309461
0.0015823419,0.41368787,0.0027673266
0.10158234,0.40674311,0.0024770945
0.20158234,0.40684489,0.0025903977
0.30158234,0.40679894,0.0026913582
0.40158234,0.40999015,0.0023518441
0.50158234,0.40331217,0.0025661136
0.60158234,0.40141307,0.0023771429
0.70158234,0.40240549,0.0025756991
0.80158234,0.40301686,0.0028847375
0.90158234,0.39423113,0.001840062
1.0015823,0.39193803,0.0025610711
1.1015823,0.39607826,0.0020308231
1.2015823,0.39946267,0.0028008509
1.3015823,0.38701162,0.0027169127
1.4015823,0.39089672,0.0025258173
1.5015823,0.38681972,0.002809273
1.6015823,0.3811663,0.0024069896
1.7015823,0.37673194,0.002690587
1.8015823,0.38153386,0.0028907695
1.9015823,0.38002786,0.0025759315
2.0015823,0.36921227,0.0024273284
2.1015823,0.37228743,0.0026335991
2.2015823,0.37046557,0.0025057739
2.3015823,0.36809216,0.0025693515
2.4015823,0.37048135,0.0024215118
2.5015823,0.37157665,0.0022528148
2.6015823,0.36412342,0.0026854554
2.7015823,0.36656535,0.0025669525
2.8015823,0.37144915,0.0021153247
2.9015823,0.36727234,0.0026823941
3.0015823,0.37396524,0.0026074128
3.1015823,0.37983387,0.0028838779
3.2015823,0.38050021,0.0024077836
3.3015823,0.3790395,0.0024523778
3.4015823,0.38819705,0.0028970253
3.5015823,0.39224473,0.0022508702
3.6015823,0.39445674,0.0025993071
3.7015823,0.40285304,0.0026187289
3.8015823,0.41069537,0.0023817735
3.9015823,0.41677428,0.0025284559
4.0015823,0.41784125,0.0022512454
4.1015823,0.42500689,0.0028119472
4.2015823,0.42896537,0.0029466621
4.3015823,0.43035015,0.0028912834
4.4015823,0.43512269,0.0028050379
4.5015823,0.44109028,0.0028944184
4.6015823,0.44207621,0.0020592019
4.7015823,0.44600477,0.0023002889
4.8015823,0.44424476,0.0022699837
4.9015823,0.44400993,0.0032263301
5.0015823,0.44788855,0.0028107103
5.1015823,0.44300789,0.0026206126
5.2015823,0.44035855,0.0033521858
5.3015823,0.43164685,0.0031265861
5.4015823,0.42523342,0.0024594664
5.5015823,0.41112112,0.0022704061
5.6015823,0.41178805,0.0028120996
5.7015823,0.39680318,0.0025483417
5.8015823,0.38541759,0.0028055087
5.9015823,0.37257443,0.0028048578
6.0015823,0.36333514,0.0021845847
6.1015823,0.34640575,0.0020833805
6.2015823,0.33454342,0.0027487163
6.3015823,0.32527978,0.0026791143
6.4015823,0.30759399,0.0025170389
6.5015823,0.29771859,0.0026205293
6.6015823,0.28195179,0.0020280321
6.7015823,0.26845472,0.0020687927
6.8015823,0.25969014,0.0023118395
6.9015823,0.24830638,0.0022282006
7.0015823,0.24372711,0.0021082358
7.1015823,0.23389471,0.0017583112
7.2015823,0.2278554,0.0017293568
