-5.528795,0,0
-5.428795,0,0
-5.328795,0,0
-5.228795,0,0
-5.128795,0,0
-5.028795,0,0
-4.928795,2.2376016e-05,2.2376016e-05
-4.828795,2.2376016e-05,2.2376016e-05
-4.728795,2.2376016e-05,2.2376016e-05
-4.628795,2.2376016e-05,2.2376016e-05
-4.528795,2.2376016e-05,2.2376016e-05
-4.428795,0,0
-4.328795,0.0001342561,7.3319762e-05
-4.228795,0.00024613618,7.5967533e-05
-4.128795,0.00020138414,8.8764959e-05
-4.028795,0.00031326422,9.7939223e-05
-3.928795,0.00053702439,0.00019908103
-3.828795,0.00064890447,0.00017922881
-3.728795,0.00085028861,0.00021995929
-3.628795,0.0012083049,0.00028135584
-3.528795,0.0017900813,0.00040809803
-3.428795,0.002797002,0.00057610952
-3.328795,0.0050793556,0.0010461457
-3.228795,0.0057506361,0.0011521161
-3.128795,0.0080553658,0.0016744677
-3.028795,0.01078524,0.0023512812
-2.928795,0.013738874,0.0027349275
-2.828795,0.019288126,0.0038021766
-2.728795,0.026537955,0.0051694332
-2.628795,0.032668983,0.0065819047
-2.528795,0.042380174,0.0085427163
-2.428795,0.056678449,0.01154085
-2.328795,0.067374184,0.013713431
-2.228795,0.085454005,0.017040679
-2.128795,0.10677835,0.021091018
-2.028795,0.13302542,0.026686108
-1.928795,0.15893684,0.031345685
-1.828795,0.19247849,0.038152517
-1.728795,0.23145751,0.046708522
-1.628795,0.27350204,0.05427238
-1.528795,0.31668776,0.063330532
-1.428795,0.36911476,0.073441455
-1.328795,0.42433877,0.084553817
-1.228795,0.48175563,0.09585607
-1.128795,0.53333234,0.1057891
-1.028795,0.59001079,0.11706219
-0.92879501,0.64830031,0.12911238
-0.82879501,0.71831487,0.14329914
-0.72879501,0.76821338,0.15323074
-0.62879501,0.82075227,0.1643997
-0.52879501,0.86572806,0.17225758
-0.42879501,0.90873476,0.18000833
-0.32879501,0.93851724,0.18668065
-0.22879501,0.97026881,0.19335835
-0.12879501,0.97834655,0.19576586
-0.028795007,0.98790111,0.19675301
0.071204993,0.97901783,0.19592596
0.17120499,0.95928218,0.19083763
0.27120499,0.94082197,0.18731196
0.37120499,0.91370224,0.18246107
0.47120499,0.87687132,0.17499969
0.57120499,0.82048376,0.16444958
0.67120499,0.77217394,0.15345743
0.77120499,0.71900852,0.14325527
0.87120499,0.65691508,0.13148291
0.97120499,0.59502302,0.11861046
1.071205,0.53409313,0.10601377
1.171205,0.47690003,0.094968039
1.271205,0.42017683,0.083744087
1.371205,0.36962941,0.073341981
1.471205,0.31632974,0.062688336
1.571205,0.27401669,0.054598735
1.671205,0.22924228,0.045770446
1.771205,0.19256799,0.038029861
1.871205,0.15938436,0.031855005
1.971205,0.1298704,0.025981478
2.071205,0.10577143,0.021050945
2.171205,0.08632667,0.017334543
2.271205,0.067844081,0.013644461
2.371205,0.054239463,0.010795824
2.471205,0.039918813,0.0081808328
2.571205,0.033407392,0.0067476738
2.671205,0.023830457,0.0049829391
2.771205,0.02016079,0.0040701792
2.871205,0.014454906,0.0029198411
2.971205,0.010337719,0.0020612799
3.071205,0.0079658617,0.0015830891
3.171205,0.0054149959,0.0011395246
3.271205,0.004206691,0.00089938752
3.371205,0.0032221463,0.00062921454
3.471205,0.0020809695,0.0004560075
3.571205,0.0010740488,0.00026455745
3.671205,0.0011635528,0.00026654216
3.771205,0.00082791259,0.00022322957
3.871205,0.00049227235,0.00012532251
3.971205,0.00031326422,9.2401383e-05
4.071205,0.00015663211,7.456709e-05
4.171205,0.00011188008,4.4456636e-05
4.271205,0.00011188008,5.5049691e-05
4.371205,4.4752032e-05,3.0800461e-05
4.471205,2.2376016e-05,2.2376016e-05
4.571205,4.4752032e-05,3.0800461e-05
4.671205,0,0
4.771205,0,0
4.871205,0,0
4.971205,0,0
5.071205,2.2376016e-05,2.2376016e-05
5.171205,0,0
5.271205,0,0
5.371205,0,0
5.471205,4.4752032e-05,3.0800461e-05
5.571205,2.2376016e-05,2.2376016e-05
5.671205,4.4752032e-05,3.0800461e-05
5.771205,6.7128048e-05,3.6659881e-05
5.871205,0.0001342561,6.5739726e-05
5.971205,0.00033564024,0.00011649562
6.071205,0.00024613618,7.5967533e-05
6.171205,0.0004251443,0.00013572022
6.271205,0.00026851219,8.8318528e-05
6.371205,0.00053702439,0.00016426912
6.471205,0.0012978089,0.00029560599
6.571205,0.0014768171,0.00036889187
6.671205,0.0025732418,0.0005372942
6.771205,0.0032668983,0.00071801711
6.871205,0.0043409471,0.00089215065
6.971205,0.0057282601,0.0011631904
7.071205,0.0091741666,0.001842172
7.171205,0.01168028,0.0024249917
7.271205,0.016446372,0.0032010219
7.371205,0.021548103,0.0042996133
7.471205,0.028216156,0.0055967332
7.571205,0.035980634,0.0073402667
7.671205,0.046967258,0.0094535326
7.771205,0.059206938,0.011880849
7.871205,0.074713518,0.014866323
7.971205,0.093979267,0.0190237
8.071205,0.11537074,0.022909797
8.171205,0.14157305,0.028397852
8.271205,0.17632301,0.035192063
8.371205,0.20879061,0.041882052
8.471205,0.24776963,0.049576106
8.571205,0.28914288,0.057777993
8.671205,0.3408986,0.067864543
8.771205,0.38784349,0.077363139
8.871205,0.4469833,0.089422352
8.971205,0.4988509,0.099568103
9.071205,0.55727468,0.11130645
9.171205,0.61469154,0.12283029
9.271205,0.68390055,0.13636848
9.371205,0.74064613,0.14728849
9.471205,0.79557925,0.15910153
9.571205,0.83999564,0.16784912
9.671205,0.88454629,0.17689914
9.771205,0.92327917,0.18459554
9.871205,0.9468635,0.18865524
9.971205,0.9727973,0.19471182
10.071205,0.97657884,0.19452093
10.171205,0.98662568,0.19637085
10.271205,0.96865773,0.19296014
10.371205,0.9475124,0.18956251
10.471205,0.93193869,0.18488934
10.571205,0.89783764,0.17891767
10.671205,0.84934882,0.1694643
10.771205,0.80012158,0.1594443
10.871205,0.74075801,0.14797032
10.971205,0.68851001,0.13650057
11.071205,0.63046663,0.12528187
11.171205,0.56280156,0.11261
11.271205,0.50956901,0.10203458
11.371205,0.45179414,0.090269633
11.471205,0.396324,0.07939752
11.571205,0.34000356,0.067849786
11.671205,0.2966836,0.059496002
11.771205,0.24721023,0.049393067
11.871205,0.21328819,0.043063717
11.971205,0.17992555,0.035728276
12.071205,0.14723419,0.029610656
12.171205,0.11986832,0.023878189
12.271205,0.096351125,0.019410973
12.371205,0.078472688,0.01592583
12.471205,0.062473837,0.012304363
12.571205,0.049361491,0.0098864788
12.671205,0.039068524,0.0078378348
12.771205,0.029871981,0.0060251345
12.871205,0.024524114,0.0047533937
12.971205,0.016491124,0.0032318925
13.071205,0.013157097,0.0027309356
13.171205,0.0095769349,0.0019369765
13.271205,0.0066009247,0.0012777449
13.371205,0.0047660914,0.00099024267
13.471205,0.0036025386,0.00078356424
13.571205,0.00275225,0.00062894226
13.671205,0.0017677053,0.00037789012
13.771205,0.0012530569,0.00028041767
13.871205,0.00093979267,0.00020507957
13.971205,0.00060415243,0.00017263835
14.071205,0.00033564024,0.00010706576
14.171205,0.00026851219,8.8318528e-05
14.271205,0.00026851219,9.4096962e-05
14.371205,8.9504064e-05,5.2350717e-05
14.471205,2.2376016e-05,2.2376016e-05
14.571205,2.2376016e-05,2.2376016e-05
14.671205,2.2376016e-05,2.2376016e-05
14.771205,2.2376016e-05,2.2376016e-05
14.871205,0,0
14.971205,0,0
15.071205,0,0
15.171205,0,0
15.271205,0,0
15.371205,0,0
15.471205,0,0
15.571205,0,0
15.671205,0,0
