x_over_lstar,density_mean_2pi_rho_lstar2,density_stderr
6.7293839,0.018057445,0.0035570162
6.8293839,0.023114425,0.0046027284
6.9293839,0.031102662,0.0062337864
7.0293839,0.038464372,0.0077882122
7.1293839,0.048086058,0.0096880642
7.2293839,0.062250077,0.01236736
7.3293839,0.076302215,0.0152615
7.4293839,0.094113524,0.018615733
7.5293839,0.112887,0.022327605
7.6293839,0.13018366,0.026279047
7.7293839,0.15566994,0.030717947
7.8293839,0.18254354,0.03658689
7.9293839,0.20133939,0.039911951
8.0293839,0.23145751,0.046015639
8.1293839,0.25607113,0.051244996
8.2293839,0.27896179,0.05588275
8.3293839,0.30095742,0.060174731
8.4293839,0.31679964,0.063013758
8.5293839,0.33107553,0.065997095
8.6293839,0.33456619,0.066421229
8.7293839,0.33682617,0.06730621
8.8293839,0.32740587,0.065364656
8.9293839,0.3143159,0.063068136
9.0293839,0.29299155,0.05864101
9.1293839,0.26862407,0.053852128
9.2293839,0.23266581,0.046677485
9.3293839,0.1997507,0.039977781
9.4293839,0.16312116,0.032746272
9.5293839,0.12438827,0.024635138
9.6293839,0.090689993,0.017914153
9.7293839,0.061847308,0.012569146
9.8293839,0.038106355,0.0076612273
9.9293839,0.022040376,0.0043680313
10.029384,0.014790547,0.0029518626
10.129384,0.018773477,0.0037245323
10.229384,0.031662063,0.0063258841
10.329384,0.050860684,0.010206649
10.429384,0.079703369,0.015886852
10.529384,0.11702656,0.023337083
10.629384,0.15629647,0.031088448
10.729384,0.19679706,0.039305779
10.829384,0.24356293,0.048617041
10.929384,0.28133365,0.055956217
11.029384,0.31718003,0.062546029
11.129384,0.35146008,0.070231267
11.229384,0.37358996,0.074151242
11.329384,0.38791061,0.077073825
11.429384,0.3903496,0.077841274
11.529384,0.39301235,0.078240207
11.629384,0.38775398,0.077530786
11.729384,0.37081534,0.073873374
11.829384,0.35103494,0.070036659
11.929384,0.32613043,0.064943241
12.029384,0.30028614,0.059387596
12.129384,0.2757844,0.055329864
12.229384,0.2399604,0.048218672
12.329384,0.21313155,0.042743103
12.429384,0.18751101,0.037444657
12.529384,0.16088356,0.031901152
12.629384,0.13371907,0.026852585
12.729384,0.11445332,0.023293057
12.829384,0.094382036,0.018818157
12.929384,0.074847774,0.015066078
13.029384,0.060929892,0.012175266
13.129384,0.049025851,0.0097874344
13.229384,0.038688132,0.008106009
13.329384,0.027925268,0.005685761
13.429384,0.023539569,0.0047687584
13.529384,0.01606598,0.0031368286
13.629384,0.013000465,0.0026983335
13.729384,0.0091741666,0.0017370356
13.829384,0.0067575568,0.001319556
13.929384,0.0047884674,0.00097567209
14.029384,0.0034235305,0.00073195661
14.129384,0.0028865061,0.00061641548
14.229384,0.0017005772,0.00038633814
14.329384,0.0012306809,0.00027332698
14.429384,0.00089504064,0.00020275346
14.529384,0.00053702439,0.00012405446
14.629384,0.00040276829,8.5282614e-05
14.729384,0.00035801626,0.00010059388
14.829384,0.00022376016,6.8871924e-05
14.929384,0.00017900813,7.5445413e-05
15.029384,0,0
15.129384,4.4752032e-05,3.0800461e-05
15.229384,0.00011188008,5.5049691e-05
15.329384,0,0
15.429384,2.2376016e-05,2.2376016e-05
15.529384,2.2376016e-05,2.2376016e-05
