x_over_lB,density_mean_2pi_rho_lB2,density_stderr
-7.6984177,0.39322451,0.0026593603
-7.5984177,0.39421346,0.0023517789
-7.4984177,0.39685358,0.0029216298
-7.3984177,0.39422269,0.0022900343
-7.2984177,0.39351747,0.0031114888
-7.1984177,0.39135605,0.0025660327
-7.0984177,0.39120787,0.0029044141
-6.9984177,0.39073199,0.0028663338
-6.8984177,0.38600081,0.002228548
-6.7984177,0.38370863,0.002432647
-6.6984177,0.3810744,0.0026518599
-6.5984177,0.37874138,0.0022315378
-6.4984177,0.37041675,0.002580958
-6.3984177,0.37488913,0.0024424894
-6.2984177,0.37376915,0.0023004671
-6.1984177,0.37145701,0.0025803058
-6.0984177,0.36718457,0.0027512997
-5.9984177,0.36136726,0.0021114973
-5.8984177,0.36064921,0.0024364584
-5.7984177,0.36437016,0.0019356483
-5.6984177,0.35448946,0.002388614
-5.5984177,0.35390512,0.0025610768
-5.4984177,0.35056528,0.0023918749
-5.3984177,0.35004568,0.0021485207
-5.2984177,0.35387626,0.0021498873
-5.1984177,0.35253127,0.0023365873
-5.0984177,0.35088802,0.0024514349
-4.9984177,0.35274863,0.0026093456
-4.8984177,0.34763856,0.0025098369
-4.7984177,0.34916525,0.0023072628
-4.6984177,0.35019883,0.0024852852
-4.5984177,0.35607171,0.0026128859
-4.4984177,0.35766574,0.0024758003
-4.3984177,0.35386939,0.0024771177
-4.2984177,0.36055195,0.0022347188
-4.1984177,0.36027627,0.0024063979
-4.0984177,0.36486064,0.0022028133
-3.9984177,0.36070674,0.0022539638
-3.8984177,0.37013819,0.0026826656
-3.7984177,0.37553492,0.00289922
-3.6984177,0.37571406,0.0024168938
-3.5984177,0.38279992,0.0026584631
-3.4984177,0.38582711,0.0025286079
-3.3984177,0.38341973,0.002722361
-3.2984177,0.39193541,0.0027236899
-3.1984177,0.39423689,0.0028838122
-3.0984177,0.39056005,0.0020956648
-2.9984177,0.39531112,0.0029003166
-2.8984177,0.40003176,0.0023479272
-2.7984177,0.40073109,0.0024017347
-2.6984177,0.40177207,0.0026020368
-2.5984177,0.4014312,0.002428046
-2.4984177,0.4063923,0.0027326308
-2.3984177,0.40379427,0.0023257143
-2.2984177,0.4074916,0.0024303615
-2.1984177,0.40394971,0.0026426095
-2.0984177,0.40862336,0.0029380165
-1.9984177,0.40790675,0.0018996691
-1.8984177,0.40806605,0.0019066575
-1.7984177,0.41014277,0.0020139509
-1.6984177,0.41191876,0.0024200122
-1.5984177,0.40859659,0.0031901455
-1.4984177,0.4106203,0.0025080239
-1.3984177,0.4080599,0.0028345786
-1.2984177,0.40821305,0.002499744
-1.1984177,0.40975695,0.0022616602
-1.0984177,0.40914866,0.0023520702
-0.99841766,0.40860614,0.0024887352
-0.89841766,0.40924938,0.0024503254
-0.79841766,0.41010704,0.0025571895
-0.69841766,0.40423619,0.0020156814
-0.59841766,0.40549171,0.0024968232
-0.49841766,0.40494861,0.0026521528
-0.39841766,0.40556541,0.0027546343
-0.29841766,0.40913963,0.0025585583
-0.19841766,0.40620001,0.002705255
-0.098417658,0.40369505,0.0026325214
0.0015823419,0.41077738,0.0027096401
0.10158234,0.40639983,0.0026173168
0.20158234,0.40548707,0.0023888235
0.30158234,0.40840704,0.0025935541
0.40158234,0.4083662,0.0026163666
0.50158234,0.4075668,0.0022053943
0.60158234,0.4077373,0.0024052685
0.70158234,0.40730729,0.0027906797
0.80158234,0.40385756,0.0027063407
0.90158234,0.41138953,0.0025008629
1.0015823,0.40703764,0.0027871542
1.1015823,0.40704765,0.0023163766
1.2015823,0.4092698,0.0028189686
1.3015823,0.41190403,0.0027840223
1.4015823,0.41167941,0.002400096
1.5015823,0.41019055,0.0029311497
1.6015823,0.40571529,0.0027271369
1.7015823,0.41068391,0.0025769126
1.8015823,0.41223167,0.0022098706
1.9015823,0.41114848,0.0024294211
2.0015823,0.41120823,0.0028690021
2.1015823,0.40974759,0.002535031
2.2015823,0.40521892,0.003022434
2.3015823,0.40561456,0.0024042649
2.4015823,0.40857231,0.0023379338
2.5015823,0.40414292,0.0021373154
2.6015823,0.40566561,0.0028350902
2.7015823,0.40020827,0.0023977824
2.8015823,0.40215312,0.0025109805
2.9015823,0.39667045,0.0025505559
3.0015823,0.39739779,0.0029987605
3.1015823,0.39181891,0.0025515884
3.2015823,0.38943667,0.0026394469
3.3015823,0.39046259,0.002889388
3.4015823,0.38547937,0.0026390588
3.5015823,0.38220315,0.00231802
3.6015823,0.37860354,0.0027517268
3.7015823,0.37754679,0.0024984565
3.8015823,0.37556929,0.0022349855
3.9015823,0.37152586,0.0026061614
4.0015823,0.36534733,0.0025987228
4.1015823,0.36349759,0.0026867704
4.2015823,0.36495254,0.0023036844
4.3015823,0.36025343,0.0024437577
4.4015823,0.36028138,0.0026461137
4.5015823,0.35026114,0.0024581391
4.6015823,0.35641617,0.0022229835
4.7015823,0.35185262,0.0029074424
4.8015823,0.35468941,0.0022556449
4.9015823,0.34766415,0.0026564013
5.0015823,0.35170994,0.0023354764
5.1015823,0.34988232,0.0026657518
5.2015823,0.34840694,0.002777928
5.3015823,0.3483396,0.0020853182
5.4015823,0.35180706,0.0023003057
5.5015823,0.34762076,0.0023911994
5.6015823,0.35158329,0.0023667605
5.7015823,0.35381834,0.0025214626
5.8015823,0.3603306,0.0028208973
5.9015823,0.35988829,0.0024639642
6.0015823,0.3619099,0.0021809053
6.1015823,0.3646728,0.0025600838
6.2015823,0.36898189,0.0025509355
6.3015823,0.37507082,0.0019427686
6.4015823,0.37262961,0.0026869748
6.5015823,0.37619387,0.0024140449
6.6015823,0.38046179,0.0027400044
6.7015823,0.38703204,0.0026176674
6.8015823,0.38886123,0.0028773777
6.9015823,0.38253897,0.0023120449
7.0015823,0.39204524,0.0023824847
7.1015823,0.38961306,0.0024663127
7.2015823,0.39467285,0.0025727643
7.3015823,0.39125827,0.0025536315
7.4015823,0.39428074,0.0026232467
7.5015823,0.38993612,0.0026365093
7.6015823,0.39752287,0.0026163508
7.7015823,0.39359974,0.0027800839
7.8015823,0.39356145,0.002803813
7.9015823,0.39767104,0.0031800388
8.0015823,0.39074841,0.0029259425
8.1015823,0.38817604,0.0024348508
8.2015823,0.39025335,0.0026811287
8.3015823,0.39267316,0.0023477525
8.4015823,0.38463226,0.0027842302
8.5015823,0.38253773,0.0024474624
8.6015823,0.37613451,0.0027856561
8.7015823,0.37541286,0.002626079
8.8015823,0.36644532,0.0023550247
8.9015823,0.36738609,0.0022378181
9.0015823,0.36082357,0.0028968776
9.1015823,0.36115271,0.0027425051
9.2015823,0.35958578,0.0024353804
9.3015823,0.35253546,0.0028623318
9.4015823,0.35487666,0.002315917
9.5015823,0.35178141,0.0024367488
9.6015823,0.34787176,0.0027876239
9.7015823,0.35162315,0.0022259927
9.8015823,0.35137778,0.0023772576
9.9015823,0.35167152,0.0018718433
10.001582,0.34928646,0.0023987758
10.101582,0.3507655,0.0024230135
10.201582,0.34678353,0.0023048894
10.301582,0.35808272,0.002652601
10.401582,0.35350608,0.0023478426
10.501582,0.3541143,0.0025024962
10.601582,0.35622945,0.0026151295
10.701582,0.35733064,0.002291357
10.801582,0.36209964,0.0022654774
10.901582,0.35783428,0.002470881
11.001582,0.3641028,0.0025207074
11.101582,0.36593271,0.0023324587
11.201582,0.37437875,0.0028203164
11.301582,0.36793391,0.0020116037
11.401582,0.3786866,0.0030631132
11.501582,0.3803074,0.0028206258
11.601582,0.38311938,0.0024733355
11.701582,0.38376406,0.002503109
11.801582,0.38607739,0.0027854231
11.901582,0.39345287,0.0028131814
12.001582,0.39087264,0.0029180254
12.101582,0.39325573,0.0032091051
12.201582,0.39341006,0.002489727
12.301582,0.40034323,0.0025011346
12.401582,0.3918843,0.0026364925
12.501582,0.39179777,0.0028073181
12.601582,0.39758406,0.0027902665
12.701582,0.394733,0.0028065003
12.801582,0.39237707,0.0026338617
12.901582,0.39146836,0.0028030357
13.001582,0.3970403,0.0025474
13.101582,0.39688997,0.0028806082
13.201582,0.39713364,0.0024700538
13.301582,0.39272421,0.0029415021
13.401582,0.39169652,0.0029255333
13.501582,0.39008855,0.0022039256
13.601582,0.39418937,0.0028630931
13.701582,0.38979933,0.0024781339
13.801582,0.39182572,0.0025988817
13.901582,0.39426085,0.0021541797
14.001582,0.39102559,0.0023030095
14.101582,0.39493799,0.0031319988
14.201582,0.39280289,0.0030448534
14.301582,0.39560591,0.0019626208
14.401582,0.39820708,0.0026721107
14.501582,0.39871445,0.0028539459
14.601582,0.41013767,0.002461591
14.701582,0.40613135,0.0022632267
14.801582,0.41324464,0.0020249325
14.901582,0.41515087,0.0018497362
15.001582,0.42416959,0.0023315944
15.101582,0.42410643,0.0024286671
